channel_id,server_id,date,message_count,active_users
server_002_text_2,server_002,2026-02-17,13,2
server_002_text_3,server_002,2026-02-17,11,2
server_002_text_4,server_002,2026-02-17,141,25
server_002_text_1,server_002,2026-02-18,11,3
server_002_text_2,server_002,2026-02-18,37,18
server_002_text_3,server_002,2026-02-18,77,19
server_002_text_4,server_002,2026-02-18,23,5
server_002_text_1,server_002,2026-02-19,42,42
server_002_text_2,server_002,2026-02-19,188,47
server_002_text_3,server_002,2026-02-19,17,4
server_002_text_4,server_002,2026-02-19,63,47
server_002_text_1,server_002,2026-02-20,57,19
server_002_text_2,server_002,2026-02-20,17,5
server_002_text_3,server_002,2026-02-20,43,41
server_002_text_4,server_002,2026-02-20,243,41
server_002_text_1,server_002,2026-02-21,99,33
server_002_text_2,server_002,2026-02-21,77,34
server_002_text_3,server_002,2026-02-21,45,15
server_002_text_4,server_002,2026-02-21,44,11
server_002_text_1,server_002,2026-02-22,18,9
server_002_text_2,server_002,2026-02-22,10,5
server_002_text_3,server_002,2026-02-22,18,3
server_002_text_4,server_002,2026-02-22,39,13
server_002_text_1,server_002,2026-02-23,42,42
server_002_text_2,server_002,2026-02-23,85,28
server_002_text_3,server_002,2026-02-23,50,25
server_002_text_4,server_002,2026-02-23,30,10
server_002_text_1,server_002,2026-02-24,74,37
server_002_text_2,server_002,2026-02-24,85,42
server_002_text_3,server_002,2026-02-24,40,40
server_002_text_4,server_002,2026-02-24,127,42
server_002_text_1,server_002,2026-02-25,40,10
server_002_text_2,server_002,2026-02-25,7,3
server_002_text_3,server_002,2026-02-25,57,19
server_002_text_4,server_002,2026-02-25,61,15
server_002_text_1,server_002,2026-02-26,28,5
server_002_text_2,server_002,2026-02-26,76,15
server_002_text_3,server_002,2026-02-26,28,5
server_002_text_4,server_002,2026-02-26,47,23
server_002_text_1,server_002,2026-02-27,4,1
server_002_text_2,server_002,2026-02-27,88,80
server_002_text_3,server_002,2026-02-27,47,15
server_002_text_4,server_002,2026-02-27,18,6
server_002_text_1,server_002,2026-02-28,172,57
server_002_text_2,server_002,2026-02-28,40,13
server_002_text_3,server_002,2026-02-28,41,13
server_002_text_4,server_002,2026-02-28,117,19
server_002_text_1,server_002,2026-03-01,35,35
server_002_text_2,server_002,2026-03-01,244,79
server_002_text_3,server_002,2026-03-01,76,15
server_002_text_4,server_002,2026-03-01,36,9
server_002_text_1,server_002,2026-03-02,17,3
server_002_text_2,server_002,2026-03-02,47,11
server_002_text_3,server_002,2026-03-02,93,31
server_002_text_4,server_002,2026-03-02,82,35
server_002_text_1,server_002,2026-03-03,54,54
server_002_text_2,server_002,2026-03-03,30,10
server_002_text_3,server_002,2026-03-03,58,29
server_002_text_4,server_002,2026-03-03,106,21
server_002_text_1,server_002,2026-03-04,7,1
server_002_text_2,server_002,2026-03-04,32,32
server_002_text_3,server_002,2026-03-04,93,93
server_002_text_4,server_002,2026-03-04,39,39
server_002_text_1,server_002,2026-03-05,72,24
server_002_text_2,server_002,2026-03-05,25,5
server_002_text_3,server_002,2026-03-05,54,13
server_002_text_4,server_002,2026-03-05,37,12
server_002_text_1,server_002,2026-03-06,68,34
server_002_text_2,server_002,2026-03-06,5,0
server_002_text_3,server_002,2026-03-06,38,38
server_002_text_4,server_002,2026-03-06,158,39
server_002_text_1,server_002,2026-03-07,56,14
server_002_text_2,server_002,2026-03-07,54,13
server_002_text_3,server_002,2026-03-07,66,33
server_002_text_4,server_002,2026-03-07,76,50
server_002_text_1,server_002,2026-03-08,220,79
server_002_text_2,server_002,2026-03-08,34,34
server_002_text_3,server_002,2026-03-08,9,1
server_002_text_4,server_002,2026-03-08,211,79
server_002_text_1,server_002,2026-03-09,52,17
server_002_text_2,server_002,2026-03-09,50,16
server_002_text_3,server_002,2026-03-09,99,33
server_002_text_4,server_002,2026-03-09,53,53
server_002_text_1,server_002,2026-03-10,75,12
server_002_text_2,server_002,2026-03-10,198,99
server_002_text_3,server_002,2026-03-10,67,67
server_002_text_4,server_002,2026-03-10,50,12
server_002_text_1,server_002,2026-03-11,22,11
server_002_text_2,server_002,2026-03-11,47,15
server_002_text_3,server_002,2026-03-11,20,5
server_002_text_4,server_002,2026-03-11,150,37
server_002_text_1,server_002,2026-03-12,86,17
server_002_text_2,server_002,2026-03-12,100,44
server_002_text_3,server_002,2026-03-12,106,26
server_002_text_4,server_002,2026-03-12,67,16
server_002_text_1,server_002,2026-03-13,32,5
server_002_text_2,server_002,2026-03-13,152,38
server_002_text_3,server_002,2026-03-13,24,24
server_002_text_4,server_002,2026-03-13,61,12
server_002_text_1,server_002,2026-03-14,77,38
server_002_text_2,server_002,2026-03-14,95,83
server_002_text_3,server_002,2026-03-14,31,15
server_002_text_4,server_002,2026-03-14,43,14
server_002_text_1,server_002,2026-03-15,70,23
server_002_text_2,server_002,2026-03-15,15,2
server_002_text_3,server_002,2026-03-15,82,70
server_002_text_4,server_002,2026-03-15,32,32
server_002_text_1,server_002,2026-03-16,6,3
server_002_text_2,server_002,2026-03-16,0,0
server_002_text_3,server_002,2026-03-16,5,1
server_002_text_4,server_002,2026-03-16,1,0
server_002_text_1,server_002,2026-03-17,17,5
server_002_text_2,server_002,2026-03-17,9,9
server_002_text_3,server_002,2026-03-17,57,11
server_002_text_4,server_002,2026-03-17,27,27
server_002_text_1,server_002,2026-03-18,61,8
server_002_text_2,server_002,2026-03-18,66,66
server_002_text_3,server_002,2026-03-18,28,9
server_002_text_4,server_002,2026-03-18,67,22
server_002_text_1,server_002,2026-03-19,64,64
server_002_text_2,server_002,2026-03-19,11,2
server_002_text_3,server_002,2026-03-19,79,79
server_002_text_4,server_002,2026-03-19,39,39
server_002_text_1,server_002,2026-03-20,95,61
server_002_text_2,server_002,2026-03-20,44,22
server_002_text_3,server_002,2026-03-20,124,61
server_002_text_4,server_002,2026-03-20,19,9
server_002_text_1,server_002,2026-03-21,111,42
server_002_text_2,server_002,2026-03-21,72,42
server_002_text_3,server_002,2026-03-21,68,34
server_002_text_4,server_002,2026-03-21,64,16
server_002_text_1,server_002,2026-03-22,81,27
server_002_text_2,server_002,2026-03-22,47,9
server_002_text_3,server_002,2026-03-22,34,5
server_002_text_4,server_002,2026-03-22,65,13
server_002_text_1,server_002,2026-03-23,29,14
server_002_text_2,server_002,2026-03-23,121,40
server_002_text_3,server_002,2026-03-23,115,16
server_002_text_4,server_002,2026-03-23,55,11
server_002_text_1,server_002,2026-03-24,17,2
server_002_text_2,server_002,2026-03-24,44,13
server_002_text_3,server_002,2026-03-24,27,13
server_002_text_4,server_002,2026-03-24,10,10
server_002_text_1,server_002,2026-03-25,43,8
server_002_text_2,server_002,2026-03-25,61,10
server_002_text_3,server_002,2026-03-25,29,29
server_002_text_4,server_002,2026-03-25,71,38
server_002_text_1,server_002,2026-03-26,27,6
server_002_text_2,server_002,2026-03-26,70,11
server_002_text_3,server_002,2026-03-26,91,45
server_002_text_4,server_002,2026-03-26,152,38
server_002_text_1,server_002,2026-03-27,15,3
server_002_text_2,server_002,2026-03-27,19,13
server_002_text_3,server_002,2026-03-27,16,2
server_002_text_4,server_002,2026-03-27,50,12
server_002_text_1,server_002,2026-03-28,67,22
server_002_text_2,server_002,2026-03-28,74,14
server_002_text_3,server_002,2026-03-28,154,51
server_002_text_4,server_002,2026-03-28,102,20
server_002_text_1,server_002,2026-03-29,6,1
server_002_text_2,server_002,2026-03-29,178,88
server_002_text_3,server_002,2026-03-29,45,45
server_002_text_4,server_002,2026-03-29,28,9
server_002_text_1,server_002,2026-03-30,58,11
server_002_text_2,server_002,2026-03-30,55,18
server_002_text_3,server_002,2026-03-30,31,26
server_002_text_4,server_002,2026-03-30,29,9
server_002_text_1,server_002,2026-03-31,11,3
server_002_text_2,server_002,2026-03-31,105,17
server_002_text_3,server_002,2026-03-31,13,13
server_002_text_4,server_002,2026-03-31,17,2
server_002_text_1,server_002,2026-04-01,61,61
server_002_text_2,server_002,2026-04-01,57,57
server_002_text_3,server_002,2026-04-01,2,0
server_002_text_4,server_002,2026-04-01,41,10
server_002_text_1,server_002,2026-04-02,78,39
server_002_text_2,server_002,2026-04-02,26,13
server_002_text_3,server_002,2026-04-02,28,14
server_002_text_4,server_002,2026-04-02,64,32
server_002_text_1,server_002,2026-04-03,129,25
server_002_text_2,server_002,2026-04-03,65,16
server_002_text_3,server_002,2026-04-03,129,43
server_002_text_4,server_002,2026-04-03,110,36
server_002_text_1,server_002,2026-04-04,162,54
server_002_text_2,server_002,2026-04-04,94,31
server_002_text_3,server_002,2026-04-04,93,31
server_002_text_4,server_002,2026-04-04,64,64
server_002_text_1,server_002,2026-04-05,51,10
server_002_text_2,server_002,2026-04-05,37,37
server_002_text_3,server_002,2026-04-05,143,54
server_002_text_4,server_002,2026-04-05,41,41
server_002_text_1,server_002,2026-04-06,21,10
server_002_text_2,server_002,2026-04-06,99,16
server_002_text_3,server_002,2026-04-06,11,3
server_002_text_4,server_002,2026-04-06,11,5
server_002_text_1,server_002,2026-04-07,108,36
server_002_text_2,server_002,2026-04-07,245,61
server_002_text_3,server_002,2026-04-07,39,4
server_002_text_4,server_002,2026-04-07,89,29
server_002_text_1,server_002,2026-04-08,64,16
server_002_text_2,server_002,2026-04-08,12,2
server_002_text_3,server_002,2026-04-08,13,4
server_002_text_4,server_002,2026-04-08,156,41
server_002_text_1,server_002,2026-04-09,22,11
server_002_text_2,server_002,2026-04-09,40,13
server_002_text_3,server_002,2026-04-09,30,7
server_002_text_4,server_002,2026-04-09,61,12
server_002_text_1,server_002,2026-04-10,50,10
server_002_text_2,server_002,2026-04-10,19,9
server_002_text_3,server_002,2026-04-10,99,33
server_002_text_4,server_002,2026-04-10,79,26
server_002_text_1,server_002,2026-04-11,59,9
server_002_text_2,server_002,2026-04-11,116,29
server_002_text_3,server_002,2026-04-11,119,50
server_002_text_4,server_002,2026-04-11,34,6
server_002_text_1,server_002,2026-04-12,228,43
server_002_text_2,server_002,2026-04-12,127,43
server_002_text_3,server_002,2026-04-12,90,30
server_002_text_4,server_002,2026-04-12,35,5
server_002_text_1,server_002,2026-04-13,21,21
server_002_text_2,server_002,2026-04-13,142,55
server_002_text_3,server_002,2026-04-13,38,38
server_002_text_4,server_002,2026-04-13,64,6
server_002_text_1,server_002,2026-04-14,118,118
server_002_text_2,server_002,2026-04-14,134,134
server_002_text_3,server_002,2026-04-14,59,29
server_002_text_4,server_002,2026-04-14,44,44
server_002_text_1,server_002,2026-04-15,42,21
server_002_text_2,server_002,2026-04-15,42,8
server_002_text_3,server_002,2026-04-15,70,23
server_002_text_4,server_002,2026-04-15,51,25
server_002_text_1,server_002,2026-04-16,85,17
server_002_text_2,server_002,2026-04-16,54,18
server_002_text_3,server_002,2026-04-16,28,9
server_002_text_4,server_002,2026-04-16,148,37
server_002_text_1,server_002,2026-04-17,61,12
server_002_text_2,server_002,2026-04-17,72,24
server_002_text_3,server_002,2026-04-17,56,28
server_002_text_4,server_002,2026-04-17,34,17
server_002_text_1,server_002,2026-04-18,25,6
server_002_text_2,server_002,2026-04-18,70,70
server_002_text_3,server_002,2026-04-18,72,8
server_002_text_4,server_002,2026-04-18,71,11
server_002_text_1,server_002,2026-04-19,44,11
server_002_text_2,server_002,2026-04-19,22,3
server_002_text_3,server_002,2026-04-19,136,27
server_002_text_4,server_002,2026-04-19,6,2
server_002_text_1,server_002,2026-04-20,102,51
server_002_text_2,server_002,2026-04-20,82,27
server_002_text_3,server_002,2026-04-20,115,38
server_002_text_4,server_002,2026-04-20,6,1
server_002_text_1,server_002,2026-04-21,60,8
server_002_text_2,server_002,2026-04-21,34,11
server_002_text_3,server_002,2026-04-21,60,30
server_002_text_4,server_002,2026-04-21,13,4
server_002_text_1,server_002,2026-04-22,120,13
server_002_text_2,server_002,2026-04-22,54,34
server_002_text_3,server_002,2026-04-22,62,31
server_002_text_4,server_002,2026-04-22,16,8
server_002_text_1,server_002,2026-04-23,63,21
server_002_text_2,server_002,2026-04-23,121,60
server_002_text_3,server_002,2026-04-23,58,8
server_002_text_4,server_002,2026-04-23,117,13
server_002_text_1,server_002,2026-04-24,28,9
server_002_text_2,server_002,2026-04-24,122,122
server_002_text_3,server_002,2026-04-24,25,8
server_002_text_4,server_002,2026-04-24,156,156
server_002_text_1,server_002,2026-04-25,42,21
server_002_text_2,server_002,2026-04-25,64,32
server_002_text_3,server_002,2026-04-25,56,14
server_002_text_4,server_002,2026-04-25,21,7
server_002_text_1,server_002,2026-04-26,8,2
server_002_text_2,server_002,2026-04-26,87,47
server_002_text_3,server_002,2026-04-26,103,14
server_002_text_4,server_002,2026-04-26,99,47
server_002_text_1,server_002,2026-04-27,14,4
server_002_text_2,server_002,2026-04-27,21,3
server_002_text_3,server_002,2026-04-27,27,6
server_002_text_4,server_002,2026-04-27,96,34
server_002_text_1,server_002,2026-04-28,6,2
server_002_text_2,server_002,2026-04-28,15,3
server_002_text_3,server_002,2026-04-28,5,5
server_002_text_4,server_002,2026-04-28,8,4
server_002_text_1,server_002,2026-04-29,157,49
server_002_text_2,server_002,2026-04-29,41,6
server_002_text_3,server_002,2026-04-29,17,17
server_002_text_4,server_002,2026-04-29,110,27
server_002_text_1,server_002,2026-04-30,43,21
server_002_text_2,server_002,2026-04-30,137,45
server_002_text_3,server_002,2026-04-30,98,19
server_002_text_4,server_002,2026-04-30,105,52
server_002_text_1,server_002,2026-05-01,31,7
server_002_text_2,server_002,2026-05-01,44,14
server_002_text_3,server_002,2026-05-01,49,37
server_002_text_4,server_002,2026-05-01,36,18
server_002_text_1,server_002,2026-05-02,76,59
server_002_text_2,server_002,2026-05-02,51,12
server_002_text_3,server_002,2026-05-02,50,25
server_002_text_4,server_002,2026-05-02,101,33
server_002_text_1,server_002,2026-05-03,67,22
server_002_text_2,server_002,2026-05-03,198,64
server_002_text_3,server_002,2026-05-03,72,64
server_002_text_4,server_002,2026-05-03,46,6
server_002_text_1,server_002,2026-05-04,59,9
server_002_text_2,server_002,2026-05-04,66,16
server_002_text_3,server_002,2026-05-04,106,26
server_002_text_4,server_002,2026-05-04,83,37
server_002_text_1,server_002,2026-05-05,37,12
server_002_text_2,server_002,2026-05-05,109,30
server_002_text_3,server_002,2026-05-05,16,5
server_002_text_4,server_002,2026-05-05,78,19
server_002_text_1,server_002,2026-05-06,33,33
server_002_text_2,server_002,2026-05-06,85,14
server_002_text_3,server_002,2026-05-06,18,3
server_002_text_4,server_002,2026-05-06,52,52
server_002_text_1,server_002,2026-05-07,91,45
server_002_text_2,server_002,2026-05-07,56,18
server_002_text_3,server_002,2026-05-07,30,7
server_002_text_4,server_002,2026-05-07,42,10
server_002_text_1,server_002,2026-05-08,120,30
server_002_text_2,server_002,2026-05-08,33,33
server_002_text_3,server_002,2026-05-08,76,19
server_002_text_4,server_002,2026-05-08,67,67
server_002_text_1,server_002,2026-05-09,138,46
server_002_text_2,server_002,2026-05-09,59,14
server_002_text_3,server_002,2026-05-09,44,22
server_002_text_4,server_002,2026-05-09,28,9
server_002_text_1,server_002,2026-05-10,96,24
server_002_text_2,server_002,2026-05-10,20,6
server_002_text_3,server_002,2026-05-10,57,19
server_002_text_4,server_002,2026-05-10,20,10
server_002_text_1,server_002,2026-05-11,97,35
server_002_text_2,server_002,2026-05-11,23,7
server_002_text_3,server_002,2026-05-11,31,15
server_002_text_4,server_002,2026-05-11,39,6
server_002_text_1,server_002,2026-05-12,23,11
server_002_text_2,server_002,2026-05-12,25,12
server_002_text_3,server_002,2026-05-12,12,4
server_002_text_4,server_002,2026-05-12,43,38
server_002_text_1,server_002,2026-05-13,56,14
server_002_text_2,server_002,2026-05-13,71,11
server_002_text_3,server_002,2026-05-13,8,8
server_002_text_4,server_002,2026-05-13,42,40
server_002_text_1,server_002,2026-05-14,78,19
server_002_text_2,server_002,2026-05-14,21,5
server_002_text_3,server_002,2026-05-14,66,33
server_002_text_4,server_002,2026-05-14,43,37
server_002_text_1,server_002,2026-05-15,102,49
server_002_text_2,server_002,2026-05-15,81,16
server_002_text_3,server_002,2026-05-15,60,49
server_002_text_4,server_002,2026-05-15,30,6
server_002_text_1,server_002,2026-05-16,154,50
server_002_text_2,server_002,2026-05-16,20,10
server_002_text_3,server_002,2026-05-16,69,13
server_002_text_4,server_002,2026-05-16,89,44
server_002_text_1,server_002,2026-05-17,34,17
server_002_text_2,server_002,2026-05-17,100,50
server_002_text_3,server_002,2026-05-17,61,7
server_002_text_4,server_002,2026-05-17,20,5
server_002_text_1,server_002,2026-05-18,77,15
server_002_text_2,server_002,2026-05-18,88,11
server_002_text_3,server_002,2026-05-18,19,9
server_002_text_4,server_002,2026-05-18,42,21
server_002_text_1,server_002,2026-05-19,135,53
server_002_text_2,server_002,2026-05-19,74,24
server_002_text_3,server_002,2026-05-19,85,14
server_002_text_4,server_002,2026-05-19,62,31
server_002_text_1,server_002,2026-05-20,47,23
server_002_text_2,server_002,2026-05-20,15,15
server_002_text_3,server_002,2026-05-20,48,24
